County & State,County,State,latitude,longitude,optimal_customer_rate,anticipated_win_rate,target_margin,anticipated_provider_rate
Summers CountyWV,Summers County,WV,37.5812062,-80.8543847,950,0.50,0.95,42
Summit CountyCO,Summit County,CO,39.5911871,-106.0640179,950,0.50,0.95,42
Summit CountyOH,Summit County,OH,41.0918991,-81.5596427,950,0.50,0.95,42
Summit CountyUT,Summit County,UT,40.8297566,-110.9983515,950,0.50,0.95,42
Sumner CountyKS,Sumner County,KS,37.2236052,-97.6114217,950,0.50,0.95,42
Sumner CountyTN,Sumner County,TN,36.4718084,-86.4996546,950,0.50,0.95,42
Sumter CountyAL,Sumter County,AL,32.6155551,-88.2461183,950,0.50,0.95,42
Sumter CountyFL,Sumter County,FL,28.6747526,-82.0842901,950,0.50,0.95,42
Sumter CountyGA,Sumter County,GA,31.9981596,-84.2278796,950,0.50,0.95,42
Sumter CountySC,Sumter County,SC,33.9123048,-80.4103957,950,0.50,0.95,42
Sunflower CountyMS,Sunflower County,MS,33.526164,-90.6773046,950,0.50,0.95,42
Surry CountyNC,Surry County,NC,36.3743453,-80.6770787,950,0.50,0.95,42
Surry CountyVA,Surry County,VA,37.1185515,-76.8720961,950,0.50,0.95,42
Susquehanna CountyPA,Susquehanna County,PA,41.745553,-75.8069082,950,0.50,0.95,42
Sussex CountyDE,Sussex County,DE,38.6530841,-75.4344727,950,0.50,0.95,42
Sussex CountyNJ,Sussex County,NJ,41.1288481,-74.6868815,950,0.50,0.95,42
Sussex CountyVA,Sussex County,VA,36.9058167,-77.2405153,950,0.50,0.95,42
Sutter CountyCA,Sutter County,CA,39.0219764,-121.6739371,950,0.50,0.95,42
Sutton CountyTX,Sutton County,TX,30.5598827,-100.5296115,950,0.50,0.95,42
Suwannee CountyFL,Suwannee County,FL,30.2485096,-82.9931607,950,0.50,0.95,42
Swain CountyNC,Swain County,NC,35.4328955,-83.4643551,950,0.50,0.95,42
Sweet Grass CountyMT,Sweet Grass County,MT,45.7672796,-109.8979907,950,0.50,0.95,42
Sweetwater CountyWY,Sweetwater County,WY,41.8519395,-109.1880047,950,0.50,0.95,42
Swift CountyMN,Swift County,MN,45.2315651,-95.7196042,950,0.50,0.95,42
Swisher CountyTX,Swisher County,TX,34.5532757,-101.7979613,950,0.50,0.95,42
Switzerland CountyIN,Switzerland County,IN,38.8419394,-85.0649071,950,0.50,0.95,42
Talbot CountyGA,Talbot County,GA,32.6891322,-84.5222189,950,0.50,0.95,42
Talbot CountyMD,Talbot County,MD,38.7803973,-76.1319953,950,0.50,0.95,42
Taliaferro CountyGA,Taliaferro County,GA,33.5697878,-82.8855961,950,0.50,0.95,42
Talladega CountyAL,Talladega County,AL,33.4231716,-86.1344697,950,0.50,0.95,42
Tallahatchie CountyMS,Tallahatchie County,MS,33.9302578,-90.1869644,950,0.50,0.95,42
Tallapoosa CountyAL,Tallapoosa County,AL,32.9201244,-85.8486236,950,0.50,0.95,42
Tama CountyIA,Tama County,IA,42.1292592,-92.539603,950,0.50,0.95,42
Taney CountyMO,Taney County,MO,36.6576378,-93.0175712,950,0.50,0.95,42
Tangipahoa ParishLA,Tangipahoa Parish,LA,30.6194521,-90.3748354,950,0.50,0.95,42
Taos CountyNM,Taos County,NM,36.4358718,-105.5943388,950,0.50,0.95,42
Tarrant CountyTX,Tarrant County,TX,32.7732044,-97.3516558,950,0.50,0.95,42
Tate CountyMS,Tate County,MS,34.6413971,-89.9626799,950,0.50,0.95,42
Tattnall CountyGA,Tattnall County,GA,32.0634576,-82.0842901,950,0.50,0.95,42
Taylor CountyFL,Taylor County,FL,30.0993767,-83.6773928,950,0.50,0.95,42
Taylor CountyGA,Taylor County,GA,32.5407455,-84.2278796,950,0.50,0.95,42
Taylor CountyIA,Taylor County,IA,40.7846069,-94.645035,950,0.50,0.95,42
Taylor CountyKY,Taylor County,KY,37.332884,-85.3136218,950,0.50,0.95,42
Taylor CountyTX,Taylor County,TX,32.2455088,-99.8124935,950,0.50,0.95,42
Taylor CountyWI,Taylor County,WI,45.2231325,-90.529916,950,0.50,0.95,42
Taylor CountyWV,Taylor County,WV,39.3417635,-79.9640339,950,0.50,0.95,42
Tazewell CountyIL,Tazewell County,IL,40.5522078,-89.4742177,950,0.50,0.95,42
Tazewell CountyVA,Tazewell County,VA,37.124747,-81.5596427,950,0.50,0.95,42
Tehama CountyCA,Tehama County,CA,40.0982197,-122.174605,950,0.50,0.95,42
Telfair CountyGA,Telfair County,GA,31.8907647,-82.9931607,950,0.50,0.95,42
Teller CountyCO,Teller County,CO,38.8611579,-105.1726816,950,0.50,0.95,42
Tensas ParishLA,Tensas Parish,LA,32.077218,-91.2891036,950,0.50,0.95,42
Terrebonne ParishLA,Terrebonne Parish,LA,29.2299682,-90.7532809,950,0.50,0.95,42
Terrell CountyGA,Terrell County,GA,31.7370079,-84.4802606,950,0.50,0.95,42
Terrell CountyTX,Terrell County,TX,30.2348611,-102.1632718,950,0.50,0.95,42
Terry CountyTX,Terry County,TX,33.0909654,-102.3463875,950,0.50,0.95,42
Teton CountyID,Teton County,ID,43.7845793,-111.1917625,950,0.50,0.95,42
Teton CountyMT,Teton County,MT,47.9019946,-112.2717561,950,0.50,0.95,42
Teton CountyWY,Teton County,WY,43.853632,-110.6314491,950,0.50,0.95,42
Texas CountyMO,Texas County,MO,37.3673645,-91.9099238,950,0.50,0.95,42
Texas CountyOK,Texas County,OK,36.8301318,-101.4339148,950,0.50,0.95,42
Thayer CountyNE,Thayer County,NE,40.1460895,-97.5247243,950,0.50,0.95,42
Thomas CountyGA,Thomas County,GA,30.8417409,-83.8473015,950,0.50,0.95,42
Thomas CountyKS,Thomas County,KS,39.3702882,-101.0711758,950,0.50,0.95,42
Thomas CountyNE,Thomas County,NE,41.9882143,-100.5296115,950,0.50,0.95,42
Throckmorton CountyTX,Throckmorton County,TX,33.1814565,-99.2785583,950,0.50,0.95,42
Thurston CountyNE,Thurston County,NE,42.1685528,-96.5356449,950,0.50,0.95,42
Thurston CountyWA,Thurston County,WA,46.8645747,-122.7695986,950,0.50,0.95,42
Tift CountyGA,Tift County,GA,31.4205597,-83.5496566,950,0.50,0.95,42
Tillamook CountyOR,Tillamook County,OR,45.5293478,-123.7052374,950,0.50,0.95,42
Tillman CountyOK,Tillman County,OK,34.4478348,-98.9245343,950,0.50,0.95,42
Tioga CountyNY,Tioga County,NY,42.1256317,-76.3637285,950,0.50,0.95,42
Tioga CountyPA,Tioga County,PA,41.7649466,-77.2864879,950,0.50,0.95,42
Tippah CountyMS,Tippah County,MS,34.7688097,-88.864698,950,0.50,0.95,42
Tippecanoe CountyIN,Tippecanoe County,IN,40.3469731,-86.8220341,950,0.50,0.95,42
Tipton CountyIN,Tipton County,IN,40.2825661,-86.0529604,950,0.50,0.95,42
Tipton CountyTN,Tipton County,TN,35.5217179,-89.7379958,950,0.50,0.95,42
Tishomingo CountyMS,Tishomingo County,MS,34.7615024,-88.2461183,950,0.50,0.95,42
Titus CountyTX,Titus County,TX,33.2493126,-94.976654,950,0.50,0.95,42
Toa Alta MunicipioPR,Toa Alta Municipio,PR,18.3897502,-66.2482937,950,0.50,0.95,42
Toa AltaPR,Toa Alta,PR,18.3897502,-66.2482937,950,0.50,0.95,42
Toa Baja MunicipioPR,Toa Baja Municipio,PR,18.442056,-66.2538236,950,0.50,0.95,42
Todd CountyKY,Todd County,KY,36.8338638,-87.1422895,950,0.50,0.95,42
Todd CountyMN,Todd County,MN,46.0307728,-94.8315488,950,0.50,0.95,42
Todd CountyNE,Todd County,NE,46.0307728,-94.8315488,950,0.50,0.95,42
Todd CountySD,Todd County,SD,43.2115664,-100.7097867,950,0.50,0.95,42
Tolland CountyCT,Tolland County,CT,41.8418987,-72.3784679,950,0.50,0.95,42
Tom Green CountyTX,Tom Green County,TX,31.3839017,-100.439656,950,0.50,0.95,42
Tompkins CountyNY,Tompkins County,NY,42.4575747,-76.5488232,950,0.50,0.95,42
Tooele CountyUT,Tooele County,UT,40.507092,-113.0011989,950,0.50,0.95,42
Toole CountyMT,Toole County,MT,48.6974247,-111.6408212,950,0.50,0.95,42
Toombs CountyGA,Toombs County,GA,32.0795072,-82.345189,950,0.50,0.95,42
Torrance CountyNM,Torrance County,NM,34.6784317,-105.9699878,950,0.50,0.95,42
Towner CountyND,Towner County,ND,48.7485974,-99.2761104,950,0.50,0.95,42
Towns CountyGA,Towns County,GA,34.9208214,-83.7199136,950,0.50,0.95,42
Traill CountyND,Traill County,ND,47.4636775,-97.1256368,950,0.50,0.95,42
Transylvania CountyNC,Transylvania County,NC,35.2190534,-82.7778579,950,0.50,0.95,42
Traverse CountyMN,Traverse County,MN,45.8030256,-96.365147,950,0.50,0.95,42
Travis CountyTX,Travis County,TX,30.2097015,-97.6982272,950,0.50,0.95,42
Treasure CountyMT,Treasure County,MT,46.2106667,-107.2586097,950,0.50,0.95,42
Trego CountyKS,Trego County,KS,38.9900316,-99.8124935,950,0.50,0.95,42
Trempealeau CountyWI,Trempealeau County,WI,44.2397592,-91.366216,950,0.50,0.95,42
Treutlen CountyGA,Treutlen County,GA,32.3870233,-82.5834947,950,0.50,0.95,42
Trigg CountyKY,Trigg County,KY,36.8473642,-87.7763333,950,0.50,0.95,42
Trimble CountyKY,Trimble County,KY,38.6013284,-85.3136218,950,0.50,0.95,42
Trinity CountyCA,Trinity County,CA,40.6329485,-123.0622553,950,0.50,0.95,42
Trinity CountyTX,Trinity County,TX,31.0687648,-95.1432068,950,0.50,0.95,42
Tripp CountySD,Tripp County,SD,43.2236446,-99.7232673,950,0.50,0.95,42
Troup CountyGA,Troup County,GA,33.0698575,-85.023346,950,0.50,0.95,42
Trousdale CountyTN,Trousdale County,TN,36.396385,-86.1548269,950,0.50,0.95,42
Trujillo Alto MunicipioPR,Trujillo Alto Municipio,PR,18.3664618,-66.0117438,950,0.50,0.95,42
Trumbull CountyOH,Trumbull County,OH,41.3064984,-80.7214417,950,0.50,0.95,42
Tucker CountyWV,Tucker County,WV,39.1083806,-79.6502105,950,0.50,0.95,42
Tulare CountyCA,Tulare County,CA,36.1341739,-118.8596804,950,0.50,0.95,42
Tulsa CountyOK,Tulsa County,OK,36.1593471,-95.940971,950,0.50,0.95,42
Tunica CountyMS,Tunica County,MS,34.6407083,-90.4125181,950,0.50,0.95,42
Tuolumne CountyCA,Tuolumne County,CA,38.029655,-119.9740534,950,0.50,0.95,42
Turner CountyGA,Turner County,GA,31.6976531,-83.634843,950,0.50,0.95,42
Turner CountySD,Turner County,SD,43.3355563,-97.179026,950,0.50,0.95,42
Tuscaloosa CountyAL,Tuscaloosa County,AL,33.3227653,-87.460397,950,0.50,0.95,42
Tuscarawas CountyOH,Tuscarawas County,OH,40.3978972,-81.4278984,950,0.50,0.95,42
Tuscola CountyMI,Tuscola County,MI,43.5301144,-83.5070203,950,0.50,0.95,42
Twiggs CountyGA,Twiggs County,GA,32.68356,-83.4643551,950,0.50,0.95,42
Twin Falls CountyID,Twin Falls County,ID,42.335252,-114.6758916,950,0.50,0.95,42
Tyler CountyTX,Tyler County,TX,30.7324447,-94.315422,950,0.50,0.95,42
Tyler CountyWV,Tyler County,WV,39.4977025,-80.8543847,950,0.50,0.95,42
Tyrrell CountyNC,Tyrrell County,NC,35.8925537,-76.1783739,950,0.50,0.95,42
Uinta CountyWY,Uinta County,WY,41.2107397,-110.6168921,950,0.50,0.95,42
Uintah CountyUT,Uintah County,UT,40.1069499,-109.3783206,950,0.50,0.95,42
Ulster CountyNY,Ulster County,NY,41.8586493,-74.3118212,950,0.50,0.95,42
Umatilla CountyOR,Umatilla County,OR,45.7750424,-118.7606453,950,0.50,0.95,42
Unicoi CountyTN,Unicoi County,TN,36.073032,-82.5185837,950,0.50,0.95,42
Union CountyAR,Union County,AR,33.1431092,-92.539603,950,0.50,0.95,42
Union CountyFL,Union County,FL,30.0745112,-82.345189,950,0.50,0.95,42
Union CountyGA,Union County,GA,34.8457601,-83.9744262,950,0.50,0.95,42
Union CountyIA,Union County,IA,41.0006855,-94.2743628,950,0.50,0.95,42
Union CountyIL,Union County,IL,37.5086525,-89.2847251,950,0.50,0.95,42
Union CountyIN,Union County,IN,39.6637751,-84.8984775,950,0.50,0.95,42
Union CountyKY,Union County,KY,37.6638744,-87.972681,950,0.50,0.95,42
Union CountyMS,Union County,MS,34.459946,-88.9796776,950,0.50,0.95,42
Union CountyNC,Union County,NC,34.9338651,-80.543845,950,0.50,0.95,42
Union CountyNJ,Union County,NJ,40.6595001,-74.2883536,950,0.50,0.95,42
Union CountyNM,Union County,NM,36.3724334,-103.3587288,950,0.50,0.95,42
Union CountyOH,Union County,OH,40.3616382,-83.336188,950,0.50,0.95,42
Union CountyOR,Union County,OR,45.2334122,-118.0410627,950,0.50,0.95,42
Union CountyPA,Union County,PA,40.9894888,-77.0564464,950,0.50,0.95,42
Union CountySC,Union County,SC,34.6612778,-81.6035062,950,0.50,0.95,42
Union CountySD,Union County,SD,42.8621348,-96.7065914,950,0.50,0.95,42
Union CountyTN,Union County,TN,36.3194272,-83.804868,950,0.50,0.95,42
Union ParishLA,Union Parish,LA,32.7859102,-92.3813621,950,0.50,0.95,42
Upshur CountyTX,Upshur County,TX,32.7099747,-94.976654,950,0.50,0.95,42
Upshur CountyWV,Upshur County,WV,38.8696797,-80.2321313,950,0.50,0.95,42
Upson CountyGA,Upson County,GA,32.9047684,-84.3121264,950,0.50,0.95,42
Upton CountyTX,Upton County,TX,31.3384843,-101.9804613,950,0.50,0.95,42
Utah CountyUT,Utah County,UT,40.0966287,-111.5706786,950,0.50,0.95,42
Utuado MunicipioPR,Utuado Municipio,PR,18.2673185,-66.7101946,950,0.50,0.95,42
Uvalde CountyTX,Uvalde County,TX,29.3342663,-99.8124935,950,0.50,0.95,42
Val Verde CountyTX,Val Verde County,TX,29.8687682,-101.1617356,950,0.50,0.95,42
Valencia CountyNM,Valencia County,NM,34.6743674,-106.6291304,950,0.50,0.95,42
Valley CountyID,Valley County,ID,44.9204669,-115.7926381,950,0.50,0.95,42
Valley CountyMT,Valley County,MT,48.2855732,-106.8304776,950,0.50,0.95,42
Valley CountyNE,Valley County,NE,41.4936253,-98.9245343,950,0.50,0.95,42
Van Buren CountyAR,Van Buren County,AR,35.6266232,-92.539603,950,0.50,0.95,42
Van Buren CountyIA,Van Buren County,IA,40.7001158,-91.9099238,950,0.50,0.95,42
Van Buren CountyMI,Van Buren County,MI,42.2459665,-86.0121573,950,0.50,0.95,42
Van Buren CountyTN,Van Buren County,TN,35.6996916,-85.4788065,950,0.50,0.95,42
Van Wert CountyOH,Van Wert County,OH,40.871234,-84.564147,950,0.50,0.95,42
Van Zandt CountyTX,Van Zandt County,TX,32.4936974,-95.8142885,950,0.50,0.95,42
Vance CountyNC,Vance County,NC,36.3479057,-78.4297187,950,0.50,0.95,42
Vanderburgh CountyIN,Vanderburgh County,IN,38.0806099,-87.5791287,950,0.50,0.95,42
Vega Alta MunicipioPR,Vega Alta Municipio,PR,18.413253,-66.3207285,950,0.50,0.95,42
Vega Baja MunicipioPR,Vega Baja Municipio,PR,18.4469811,-66.3974525,950,0.50,0.95,42
Venango CountyPA,Venango County,PA,41.3896611,-79.8296743,950,0.50,0.95,42
Ventura CountyCA,Ventura County,CA,34.3704884,-119.1390642,950,0.50,0.95,42
Vermilion CountyIL,Vermilion County,IL,40.122469,-87.697554,950,0.50,0.95,42
Vermilion ParishLA,Vermilion Parish,LA,29.8601413,-92.3813621,950,0.50,0.95,42
Vermillion CountyIN,Vermillion County,IN,39.8512139,-87.4802068,950,0.50,0.95,42
Vernon CountyMO,Vernon County,MO,37.8148489,-94.315422,950,0.50,0.95,42
Vernon CountyWI,Vernon County,WI,43.5576968,-90.8294002,950,0.50,0.95,42
Vernon ParishLA,Vernon Parish,LA,31.1320009,-93.1779659,950,0.50,0.95,42
Victoria CountyTX,Victoria County,TX,28.7712909,-97.0068393,950,0.50,0.95,42
Vieques MunicipioPR,Vieques Municipio,PR,18.1485126,-65.4412762,950,0.50,0.95,42
Vigo CountyIN,Vigo County,IN,39.4165382,-87.4207518,950,0.50,0.95,42
Vilas CountyWI,Vilas County,WI,45.9787939,-89.4559162,950,0.50,0.95,42
Villalba MunicipioPR,Villalba Municipio,PR,18.1217554,-66.4985787,950,0.50,0.95,42
Vinton CountyOH,Vinton County,OH,39.2875595,-82.5185837,950,0.50,0.95,42
Virginia Beach CityVA,Virginia Beach City,VA,36.8516437,-75.9792194,950,0.50,0.95,42
Volusia CountyFL,Volusia County,FL,29.0279842,-81.0754657,950,0.50,0.95,42
Wabash CountyIL,Wabash County,IL,38.4226484,-87.8156715,950,0.50,0.95,42
Wabash CountyIN,Wabash County,IN,40.8033875,-85.8486236,950,0.50,0.95,42
Wabasha CountyMN,Wabasha County,MN,44.3020812,-92.2236667,950,0.50,0.95,42
Wabaunsee CountyKS,Wabaunsee County,KS,38.9092089,-96.1526985,950,0.50,0.95,42
Wadena CountyMN,Wadena County,MN,46.6415934,-94.936044,950,0.50,0.95,42
Wagoner CountyOK,Wagoner County,OK,35.9192397,-95.5197394,950,0.50,0.95,42
Wahkiakum CountyWA,Wahkiakum County,WA,46.3259463,-123.4945593,950,0.50,0.95,42
Wake CountyNC,Wake County,NC,35.8031909,-78.5660852,950,0.50,0.95,42
Wakulla CountyFL,Wakulla County,FL,30.1301689,-84.3542049,950,0.50,0.95,42
Waldo CountyME,Waldo County,ME,44.5106837,-69.2077895,950,0.50,0.95,42
Walker CountyAL,Walker County,AL,33.8563605,-87.3016132,950,0.50,0.95,42
Walker CountyGA,Walker County,GA,34.6858231,-85.354965,950,0.50,0.95,42
Walker CountyTX,Walker County,TX,30.6815394,-95.6457951,950,0.50,0.95,42
Walla Walla CountyWA,Walla Walla County,WA,46.2369842,-118.5854769,950,0.50,0.95,42
Wallace CountyKS,Wallace County,KS,38.9697127,-101.7979613,950,0.50,0.95,42
Waller CountyTX,Waller County,TX,29.9751629,-96.0255738,950,0.50,0.95,42
Wallowa CountyOR,Wallowa County,OR,45.592984,-116.9717994,950,0.50,0.95,42
Walsh CountyND,Walsh County,ND,48.3777874,-97.7528872,950,0.50,0.95,42
Walthall CountyMS,Walthall County,MS,31.125165,-90.1120696,950,0.50,0.95,42
Walton CountyFL,Walton County,FL,30.5640199,-86.1751759,950,0.50,0.95,42
Walton CountyGA,Walton County,GA,33.7708613,-83.7199136,950,0.50,0.95,42
Walworth CountySD,Walworth County,SD,45.381146,-100.0944336,950,0.50,0.95,42
Walworth CountyWI,Walworth County,WI,42.6202834,-88.556531,950,0.50,0.95,42
Wapello CountyIA,Wapello County,IA,41.0148894,-92.3813621,950,0.50,0.95,42
Ward CountyND,Ward County,ND,48.2147451,-101.5805256,950,0.50,0.95,42
Ward CountyTX,Ward County,TX,31.5395559,-103.1279039,950,0.50,0.95,42
Ware CountyGA,Ware County,GA,31.134411,-82.4752757,950,0.50,0.95,42
Warren CountyGA,Warren County,GA,33.4470392,-82.6915429,950,0.50,0.95,42
Warren CountyIA,Warren County,IA,41.3080549,-93.5003454,950,0.50,0.95,42
Warren CountyIL,Warren County,IL,40.8758777,-90.6773046,950,0.50,0.95,42
Warren CountyIN,Warren County,IN,40.319245,-87.3413599,950,0.50,0.95,42
Warren CountyKY,Warren County,KY,36.9886043,-86.4996546,950,0.50,0.95,42
Warren CountyMO,Warren County,MO,38.7313284,-91.135302,950,0.50,0.95,42
Warren CountyMS,Warren County,MS,32.3989469,-90.7913227,950,0.50,0.95,42
Warren CountyNC,Warren County,NC,36.4352131,-78.0195387,950,0.50,0.95,42
Warren CountyNJ,Warren County,NJ,40.8841854,-74.9208772,950,0.50,0.95,42
Warren CountyNY,Warren County,NY,43.6078891,-73.7477857,950,0.50,0.95,42
Warren CountyOH,Warren County,OH,39.4241422,-84.1857115,950,0.50,0.95,42
Warren CountyPA,Warren County,PA,41.8143331,-79.2902133,950,0.50,0.95,42
Warren CountyTN,Warren County,TN,35.7115652,-85.80766,950,0.50,0.95,42
Warren CountyVA,Warren County,VA,38.9331749,-78.2476146,950,0.50,0.95,42
Warrick CountyIN,Warrick County,IN,38.0736703,-87.2618328,950,0.50,0.95,42
Wasatch CountyUT,Wasatch County,UT,40.3629418,-110.9983515,950,0.50,0.95,42
Wasco CountyOR,Wasco County,OR,45.0600051,-121.2375121,950,0.50,0.95,42
Waseca CountyMN,Waseca County,MN,43.961388,-93.6623239,950,0.50,0.95,42
Washakie CountyWY,Washakie County,WY,43.8347829,-107.7037626,950,0.50,0.95,42
Washburn CountyWI,Washburn County,WI,45.9657186,-91.8148946,950,0.50,0.95,42
Washington CountyAL,Washington County,AL,31.3422346,-88.2461183,950,0.50,0.95,42
Washington CountyAR,Washington County,AR,35.9307703,-94.1513764,950,0.50,0.95,42
Washington CountyCO,Washington County,CO,40.063745,-102.989615,950,0.50,0.95,42
Washington CountyFL,Washington County,FL,30.548737,-85.684578,950,0.50,0.95,42
Washington CountyGA,Washington County,GA,32.962702,-82.820974,950,0.50,0.95,42
Washington CountyIA,Washington County,IA,41.3477966,-91.7538817,950,0.50,0.95,42
Washington CountyID,Washington County,ID,44.3658715,-116.7548607,950,0.50,0.95,42
Washington CountyIL,Washington County,IL,38.3988869,-89.3226954,950,0.50,0.95,42
Washington CountyIN,Washington County,IN,38.6744747,-86.1751759,950,0.50,0.95,42
Washington CountyKS,Washington County,KS,39.8413319,-97.179026,950,0.50,0.95,42
Washington CountyKY,Washington County,KY,37.7516142,-85.1479364,950,0.50,0.95,42
Washington CountyMD,Washington County,MD,39.6130477,-77.6994197,950,0.50,0.95,42
Washington CountyME,Washington County,ME,44.9849315,-67.6776836,950,0.50,0.95,42
Washington CountyMN,Washington County,MN,45.1881488,-92.8801412,950,0.50,0.95,42
Washington CountyMO,Washington County,MO,37.8907566,-90.8294002,950,0.50,0.95,42
Washington CountyMS,Washington County,MS,33.3001466,-90.9438468,950,0.50,0.95,42
Washington CountyNC,Washington County,NC,35.8120333,-76.5950555,950,0.50,0.95,42
Washington CountyNE,Washington County,NE,41.5541889,-96.195132,950,0.50,0.95,42
Washington CountyNY,Washington County,NY,43.2519472,-73.3708696,950,0.50,0.95,42
Washington CountyOH,Washington County,OH,39.4626397,-81.4718387,950,0.50,0.95,42
Washington CountyOK,Washington County,OK,36.6770984,-95.940971,950,0.50,0.95,42
Washington CountyOR,Washington County,OR,45.5469616,-123.1386021,950,0.50,0.95,42
Washington CountyPA,Washington County,PA,40.1367719,-80.1875065,950,0.50,0.95,42
Washington CountyRI,Washington County,RI,41.4568113,-71.6673352,950,0.50,0.95,42
Washington CountyTN,Washington County,TN,36.3321016,-82.5185837,950,0.50,0.95,42
Washington CountyTX,Washington County,TX,30.2352956,-96.365157,950,0.50,0.95,42
Washington CountyUT,Washington County,UT,37.3224877,-113.4776098,950,0.50,0.95,42
Washington CountyVA,Washington County,VA,36.7678354,-81.9534815,950,0.50,0.95,42
Washington CountyVT,Washington County,VT,44.1986663,-72.6972529,950,0.50,0.95,42
Washington CountyWI,Washington County,WI,43.3932586,-88.2461183,950,0.50,0.95,42
Washington CountyWV,Washington County,WV,39.244853,-81.6637765,950,0.50,0.95,42
Washington ParishLA,Washington Parish,LA,30.803926,-90.0746767,950,0.50,0.95,42
Washita CountyOK,Washita County,OK,35.3234027,-98.9245343,950,0.50,0.95,42
Washoe CountyNV,Washoe County,NV,40.5608387,-119.6035495,950,0.50,0.95,42
Washtenaw CountyMI,Washtenaw County,MI,42.3076493,-83.8473015,950,0.50,0.95,42
Watauga CountyNC,Watauga County,NC,36.1941825,-81.734942,950,0.50,0.95,42
Watonwan CountyMN,Watonwan County,MN,43.9323091,-94.479976,950,0.50,0.95,42
Waukesha CountyWI,Waukesha County,WI,43.0072599,-88.3239309,950,0.50,0.95,42
Waupaca CountyWI,Waupaca County,WI,44.4705941,-89.0179332,950,0.50,0.95,42
Waushara CountyWI,Waushara County,WI,44.1313128,-89.2086773,950,0.50,0.95,42
Wayne CountyGA,Wayne County,GA,31.5092107,-81.909826,950,0.50,0.95,42
Wayne CountyIA,Wayne County,IA,40.6677356,-93.3388917,950,0.50,0.95,42
Wayne CountyIL,Wayne County,IL,38.3899815,-88.4016041,950,0.50,0.95,42
Wayne CountyIN,Wayne County,IN,39.831882,-84.981754,950,0.50,0.95,42
Wayne CountyKY,Wayne County,KY,36.7571907,-84.8567932,950,0.50,0.95,42
Wayne CountyMI,Wayne County,MI,42.2790746,-83.336188,950,0.50,0.95,42
Wayne CountyMO,Wayne County,MO,37.0388739,-90.5257823,950,0.50,0.95,42
Wayne CountyMS,Wayne County,MS,31.7130601,-88.7108964,950,0.50,0.95,42
